alpha	precision	recall	pred.col	F1
Inf	NA	0	Roadmap.ConfidenceScore	NA
69.986	1	0.00970873786407767	Roadmap.ConfidenceScore	0.0192307692307692
55.431	0.5	0.00970873786407767	Roadmap.ConfidenceScore	0.019047619047619
45.418	0.333333333333333	0.00970873786407767	Roadmap.ConfidenceScore	0.0188679245283019
28.219	0.5	0.0194174757281553	Roadmap.ConfidenceScore	0.0373831775700935
21.967	0.4	0.0194174757281553	Roadmap.ConfidenceScore	0.037037037037037
20.488	0.333333333333333	0.0194174757281553	Roadmap.ConfidenceScore	0.036697247706422
20.042	0.428571428571429	0.029126213592233	Roadmap.ConfidenceScore	0.0545454545454545
14.942	0.5	0.0388349514563107	Roadmap.ConfidenceScore	0.0720720720720721
12.071	0.444444444444444	0.0388349514563107	Roadmap.ConfidenceScore	0.0714285714285714
11.895	0.5	0.0485436893203883	Roadmap.ConfidenceScore	0.0884955752212389
9.103	0.454545454545455	0.0485436893203883	Roadmap.ConfidenceScore	0.087719298245614
8.37	0.416666666666667	0.0485436893203883	Roadmap.ConfidenceScore	0.0869565217391304
7.907	0.384615384615385	0.0485436893203883	Roadmap.ConfidenceScore	0.0862068965517241
7.893	0.357142857142857	0.0485436893203883	Roadmap.ConfidenceScore	0.0854700854700855
7.723	0.4	0.058252427184466	Roadmap.ConfidenceScore	0.101694915254237
7.042	0.375	0.058252427184466	Roadmap.ConfidenceScore	0.100840336134454
6.904	0.352941176470588	0.058252427184466	Roadmap.ConfidenceScore	0.1
6.81	0.333333333333333	0.058252427184466	Roadmap.ConfidenceScore	0.0991735537190083
6.702	0.315789473684211	0.058252427184466	Roadmap.ConfidenceScore	0.0983606557377049
6.162	0.3	0.058252427184466	Roadmap.ConfidenceScore	0.0975609756097561
5.519	0.285714285714286	0.058252427184466	Roadmap.ConfidenceScore	0.0967741935483871
5.493	0.272727272727273	0.058252427184466	Roadmap.ConfidenceScore	0.096
4.906	0.260869565217391	0.058252427184466	Roadmap.ConfidenceScore	0.0952380952380952
4.672	0.25	0.058252427184466	Roadmap.ConfidenceScore	0.094488188976378
4.645	0.24	0.058252427184466	Roadmap.ConfidenceScore	0.09375
4.64	0.230769230769231	0.058252427184466	Roadmap.ConfidenceScore	0.0930232558139535
4.451	0.222222222222222	0.058252427184466	Roadmap.ConfidenceScore	0.0923076923076923
4.266	0.214285714285714	0.058252427184466	Roadmap.ConfidenceScore	0.0916030534351145
4.162	0.206896551724138	0.058252427184466	Roadmap.ConfidenceScore	0.0909090909090909
3.9	0.2	0.058252427184466	Roadmap.ConfidenceScore	0.0902255639097744
3.691	0.193548387096774	0.058252427184466	Roadmap.ConfidenceScore	0.0895522388059701
3.547	0.1875	0.058252427184466	Roadmap.ConfidenceScore	0.0888888888888889
3.426	0.212121212121212	0.0679611650485437	Roadmap.ConfidenceScore	0.102941176470588
3.417	0.205882352941176	0.0679611650485437	Roadmap.ConfidenceScore	0.102189781021898
3.284	0.2	0.0679611650485437	Roadmap.ConfidenceScore	0.101449275362319
3.236	0.194444444444444	0.0679611650485437	Roadmap.ConfidenceScore	0.100719424460432
3.221	0.189189189189189	0.0679611650485437	Roadmap.ConfidenceScore	0.1
3.215	0.184210526315789	0.0679611650485437	Roadmap.ConfidenceScore	0.099290780141844
3.115	0.179487179487179	0.0679611650485437	Roadmap.ConfidenceScore	0.0985915492957747
2.899	0.175	0.0679611650485437	Roadmap.ConfidenceScore	0.0979020979020979
2.807	0.170731707317073	0.0679611650485437	Roadmap.ConfidenceScore	0.0972222222222222
2.781	0.166666666666667	0.0679611650485437	Roadmap.ConfidenceScore	0.096551724137931
2.771	0.162790697674419	0.0679611650485437	Roadmap.ConfidenceScore	0.0958904109589041
2.767	0.159090909090909	0.0679611650485437	Roadmap.ConfidenceScore	0.0952380952380952
2.726	0.155555555555556	0.0679611650485437	Roadmap.ConfidenceScore	0.0945945945945946
2.715	0.152173913043478	0.0679611650485437	Roadmap.ConfidenceScore	0.0939597315436242
2.708	0.148936170212766	0.0679611650485437	Roadmap.ConfidenceScore	0.0933333333333333
2.672	0.166666666666667	0.0776699029126214	Roadmap.ConfidenceScore	0.105960264900662
0	0.0267254800207577	1	Roadmap.ConfidenceScore	0.0520596411422795
Inf	NA	0	ABC.ABC.Score	NA
