alpha	precision	recall	pred.col	F1
Inf	NA	0	ABC.ABC.Score	NA
0.058766	1	0.111111111111111	ABC.ABC.Score	0.2
0.043486	0.5	0.111111111111111	ABC.ABC.Score	0.181818181818182
0.043387	0.666666666666667	0.222222222222222	ABC.ABC.Score	0.333333333333333
0.039266	0.75	0.333333333333333	ABC.ABC.Score	0.461538461538462
0.036736	0.8	0.444444444444444	ABC.ABC.Score	0.571428571428571
0.033644	0.833333333333333	0.555555555555556	ABC.ABC.Score	0.666666666666667
0.030144	0.857142857142857	0.666666666666667	ABC.ABC.Score	0.75
0.019387	0.75	0.666666666666667	ABC.ABC.Score	0.705882352941177
0.018038	0.777777777777778	0.777777777777778	ABC.ABC.Score	0.777777777777778
0.017289	0.7	0.777777777777778	ABC.ABC.Score	0.736842105263158
0.015338	0.636363636363636	0.777777777777778	ABC.ABC.Score	0.7
0.013599	0.583333333333333	0.777777777777778	ABC.ABC.Score	0.666666666666667
0.013592	0.538461538461538	0.777777777777778	ABC.ABC.Score	0.636363636363636
0.013213	0.571428571428571	0.888888888888889	ABC.ABC.Score	0.695652173913043
0.012229	0.533333333333333	0.888888888888889	ABC.ABC.Score	0.666666666666667
0.01035	0.5	0.888888888888889	ABC.ABC.Score	0.64
0.009734	0.470588235294118	0.888888888888889	ABC.ABC.Score	0.615384615384615
0.009406	0.444444444444444	0.888888888888889	ABC.ABC.Score	0.592592592592593
0.007969	0.473684210526316	1	ABC.ABC.Score	0.642857142857143
0.007416	0.45	1	ABC.ABC.Score	0.620689655172414
0.007109	0.428571428571429	1	ABC.ABC.Score	0.6
0.00707	0.409090909090909	1	ABC.ABC.Score	0.580645161290323
0.006906	0.391304347826087	1	ABC.ABC.Score	0.5625
0.006466	0.375	1	ABC.ABC.Score	0.545454545454546
0.005372	0.36	1	ABC.ABC.Score	0.529411764705882
0.004383	0.346153846153846	1	ABC.ABC.Score	0.514285714285714
0.003638	0.333333333333333	1	ABC.ABC.Score	0.5
0.003544	0.321428571428571	1	ABC.ABC.Score	0.486486486486487
0.003268	0.310344827586207	1	ABC.ABC.Score	0.473684210526316
0.003208	0.3	1	ABC.ABC.Score	0.461538461538461
0.00298	0.290322580645161	1	ABC.ABC.Score	0.45
0.002957	0.28125	1	ABC.ABC.Score	0.439024390243902
0.002734	0.272727272727273	1	ABC.ABC.Score	0.428571428571429
0.002696	0.264705882352941	1	ABC.ABC.Score	0.418604651162791
0.00268	0.257142857142857	1	ABC.ABC.Score	0.409090909090909
0.002573	0.25	1	ABC.ABC.Score	0.4
0.002568	0.243243243243243	1	ABC.ABC.Score	0.391304347826087
0.00242	0.236842105263158	1	ABC.ABC.Score	0.382978723404255
0.002188	0.230769230769231	1	ABC.ABC.Score	0.375
0.002156	0.225	1	ABC.ABC.Score	0.36734693877551
0.002091	0.219512195121951	1	ABC.ABC.Score	0.36
0.001848	0.214285714285714	1	ABC.ABC.Score	0.352941176470588
0.001645	0.209302325581395	1	ABC.ABC.Score	0.346153846153846
0.001598	0.204545454545455	1	ABC.ABC.Score	0.339622641509434
0.001582	0.2	1	ABC.ABC.Score	0.333333333333333
0.001501	0.195652173913043	1	ABC.ABC.Score	0.327272727272727
0.001337	0.191489361702128	1	ABC.ABC.Score	0.321428571428571
0.001194	0.1875	1	ABC.ABC.Score	0.315789473684211
0.001105	0.183673469387755	1	ABC.ABC.Score	0.310344827586207
0.001039	0.18	1	ABC.ABC.Score	0.305084745762712
0.001012	0.176470588235294	1	ABC.ABC.Score	0.3
0.000939	0.173076923076923	1	ABC.ABC.Score	0.295081967213115
0.000886	0.169811320754717	1	ABC.ABC.Score	0.290322580645161
0.000876	0.166666666666667	1	ABC.ABC.Score	0.285714285714286
0.000846	0.163636363636364	1	ABC.ABC.Score	0.28125
0.000841	0.160714285714286	1	ABC.ABC.Score	0.276923076923077
0.000831	0.157894736842105	1	ABC.ABC.Score	0.272727272727273
0.000676	0.155172413793103	1	ABC.ABC.Score	0.26865671641791
0.000662	0.152542372881356	1	ABC.ABC.Score	0.264705882352941
0.000585	0.15	1	ABC.ABC.Score	0.260869565217391
0.00058	0.147540983606557	1	ABC.ABC.Score	0.257142857142857
0.00056	0.145161290322581	1	ABC.ABC.Score	0.253521126760563
0.000519	0.142857142857143	1	ABC.ABC.Score	0.25
0.000463	0.140625	1	ABC.ABC.Score	0.246575342465753
0.000431	0.138461538461538	1	ABC.ABC.Score	0.243243243243243
0.000426	0.136363636363636	1	ABC.ABC.Score	0.24
0.000382	0.134328358208955	1	ABC.ABC.Score	0.236842105263158
0.000368	0.132352941176471	1	ABC.ABC.Score	0.233766233766234
0.000351	0.130434782608696	1	ABC.ABC.Score	0.230769230769231
