alpha	precision	recall	pred.col	F1
Inf	NA	0	ABC.ABC.Score	NA
0.063954	0	0	ABC.ABC.Score	0
0.033099	0.5	0.2	ABC.ABC.Score	0.285714285714286
0.030312	0.666666666666667	0.4	ABC.ABC.Score	0.5
0.026477	0.5	0.4	ABC.ABC.Score	0.444444444444444
0.02407	0.4	0.4	ABC.ABC.Score	0.4
0.02383	0.333333333333333	0.4	ABC.ABC.Score	0.363636363636364
0.021442	0.428571428571429	0.6	ABC.ABC.Score	0.5
0.020176	0.5	0.8	ABC.ABC.Score	0.615384615384615
0.017725	0.444444444444444	0.8	ABC.ABC.Score	0.571428571428571
0.014881	0.4	0.8	ABC.ABC.Score	0.533333333333333
0.014623	0.363636363636364	0.8	ABC.ABC.Score	0.5
0.011993	0.333333333333333	0.8	ABC.ABC.Score	0.470588235294118
0.01177	0.307692307692308	0.8	ABC.ABC.Score	0.444444444444444
0.008279	0.285714285714286	0.8	ABC.ABC.Score	0.421052631578947
0.008158	0.266666666666667	0.8	ABC.ABC.Score	0.4
0.008004	0.25	0.8	ABC.ABC.Score	0.380952380952381
0.007209	0.235294117647059	0.8	ABC.ABC.Score	0.363636363636364
0.006954	0.222222222222222	0.8	ABC.ABC.Score	0.347826086956522
0.005876	0.210526315789474	0.8	ABC.ABC.Score	0.333333333333333
0.005493	0.2	0.8	ABC.ABC.Score	0.32
0.005313	0.19047619047619	0.8	ABC.ABC.Score	0.307692307692308
0.005219	0.227272727272727	1	ABC.ABC.Score	0.37037037037037
0.005195	0.217391304347826	1	ABC.ABC.Score	0.357142857142857
0.005089	0.208333333333333	1	ABC.ABC.Score	0.344827586206897
0.004721	0.2	1	ABC.ABC.Score	0.333333333333333
0.004689	0.192307692307692	1	ABC.ABC.Score	0.32258064516129
0.004642	0.185185185185185	1	ABC.ABC.Score	0.3125
0.004531	0.178571428571429	1	ABC.ABC.Score	0.303030303030303
0.004459	0.172413793103448	1	ABC.ABC.Score	0.294117647058824
0.004287	0.166666666666667	1	ABC.ABC.Score	0.285714285714286
0.004041	0.161290322580645	1	ABC.ABC.Score	0.277777777777778
0.003492	0.15625	1	ABC.ABC.Score	0.27027027027027
0.003281	0.151515151515152	1	ABC.ABC.Score	0.263157894736842
0.00307	0.147058823529412	1	ABC.ABC.Score	0.256410256410256
0.002972	0.142857142857143	1	ABC.ABC.Score	0.25
0.002843	0.138888888888889	1	ABC.ABC.Score	0.24390243902439
0.002799	0.135135135135135	1	ABC.ABC.Score	0.238095238095238
0.002576	0.131578947368421	1	ABC.ABC.Score	0.232558139534884
0.002041	0.128205128205128	1	ABC.ABC.Score	0.227272727272727
0.002009	0.125	1	ABC.ABC.Score	0.222222222222222
0.001979	0.121951219512195	1	ABC.ABC.Score	0.217391304347826
0.001915	0.119047619047619	1	ABC.ABC.Score	0.212765957446809
0.001865	0.116279069767442	1	ABC.ABC.Score	0.208333333333333
0.001732	0.113636363636364	1	ABC.ABC.Score	0.204081632653061
0.001715	0.111111111111111	1	ABC.ABC.Score	0.2
0.001622	0.108695652173913	1	ABC.ABC.Score	0.196078431372549
0.001588	0.106382978723404	1	ABC.ABC.Score	0.192307692307692
0.001572	0.104166666666667	1	ABC.ABC.Score	0.188679245283019
0.001527	0.102040816326531	1	ABC.ABC.Score	0.185185185185185
0.001448	0.1	1	ABC.ABC.Score	0.181818181818182
0.001447	0.0980392156862745	1	ABC.ABC.Score	0.178571428571429
0.001429	0.0961538461538462	1	ABC.ABC.Score	0.175438596491228
0.00125	0.0943396226415094	1	ABC.ABC.Score	0.172413793103448
0.001169	0.0925925925925926	1	ABC.ABC.Score	0.169491525423729
0.001072	0.0909090909090909	1	ABC.ABC.Score	0.166666666666667
0.000839	0.0892857142857143	1	ABC.ABC.Score	0.163934426229508
0.000789	0.087719298245614	1	ABC.ABC.Score	0.161290322580645
0.00078	0.0862068965517241	1	ABC.ABC.Score	0.158730158730159
0.000744	0.0847457627118644	1	ABC.ABC.Score	0.15625
0.000722	0.0833333333333333	1	ABC.ABC.Score	0.153846153846154
0.00069	0.0819672131147541	1	ABC.ABC.Score	0.151515151515151
0.000651	0.0806451612903226	1	ABC.ABC.Score	0.149253731343284
0.00065	0.0793650793650794	1	ABC.ABC.Score	0.147058823529412
0.000647	0.078125	1	ABC.ABC.Score	0.144927536231884
0.000643	0.0769230769230769	1	ABC.ABC.Score	0.142857142857143
