alpha	precision	recall	pred.col	F1
0.000283	0.136363636363636	1	ABC.ABC.Score	0.24
0.000254	0.134328358208955	1	ABC.ABC.Score	0.236842105263158
0.000253	0.132352941176471	1	ABC.ABC.Score	0.233766233766234
0.000234	0.130434782608696	1	ABC.ABC.Score	0.230769230769231
0	0.123287671232877	1	ABC.ABC.Score	0.219512195121951
Inf	NA	0	ABC.Matched.ABC.Score	NA
0.063517	0	0	ABC.Matched.ABC.Score	0
0.051129	0.5	0.111111111111111	ABC.Matched.ABC.Score	0.181818181818182
0.046892	0.333333333333333	0.111111111111111	ABC.Matched.ABC.Score	0.166666666666667
0.041321	0.5	0.222222222222222	ABC.Matched.ABC.Score	0.307692307692308
0.030054	0.4	0.222222222222222	ABC.Matched.ABC.Score	0.285714285714286
0.029761	0.333333333333333	0.222222222222222	ABC.Matched.ABC.Score	0.266666666666667
0.025541	0.285714285714286	0.222222222222222	ABC.Matched.ABC.Score	0.25
0.022137	0.375	0.333333333333333	ABC.Matched.ABC.Score	0.352941176470588
0.020985	0.444444444444444	0.444444444444444	ABC.Matched.ABC.Score	0.444444444444444
0.020079	0.4	0.444444444444444	ABC.Matched.ABC.Score	0.421052631578947
0.017307	0.363636363636364	0.444444444444444	ABC.Matched.ABC.Score	0.4
0.016615	0.333333333333333	0.444444444444444	ABC.Matched.ABC.Score	0.380952380952381
0.016016	0.384615384615385	0.555555555555556	ABC.Matched.ABC.Score	0.454545454545455
0.01595	0.428571428571429	0.666666666666667	ABC.Matched.ABC.Score	0.521739130434783
0.015884	0.4	0.666666666666667	ABC.Matched.ABC.Score	0.5
0.015774	0.4375	0.777777777777778	ABC.Matched.ABC.Score	0.56
0.015625	0.411764705882353	0.777777777777778	ABC.Matched.ABC.Score	0.538461538461538
0.012396	0.368421052631579	0.777777777777778	ABC.Matched.ABC.Score	0.5
0.008866	0.4	0.888888888888889	ABC.Matched.ABC.Score	0.551724137931034
0.008601	0.380952380952381	0.888888888888889	ABC.Matched.ABC.Score	0.533333333333333
0.007238	0.363636363636364	0.888888888888889	ABC.Matched.ABC.Score	0.516129032258065
0.006004	0.333333333333333	0.888888888888889	ABC.Matched.ABC.Score	0.484848484848485
0.004827	0.32	0.888888888888889	ABC.Matched.ABC.Score	0.470588235294118
0.004616	0.307692307692308	0.888888888888889	ABC.Matched.ABC.Score	0.457142857142857
0.00419	0.296296296296296	0.888888888888889	ABC.Matched.ABC.Score	0.444444444444444
0.003621	0.285714285714286	0.888888888888889	ABC.Matched.ABC.Score	0.432432432432432
0.003221	0.266666666666667	0.888888888888889	ABC.Matched.ABC.Score	0.41025641025641
0.002504	0.258064516129032	0.888888888888889	ABC.Matched.ABC.Score	0.4
0.002201	0.25	0.888888888888889	ABC.Matched.ABC.Score	0.390243902439024
0.002095	0.242424242424242	0.888888888888889	ABC.Matched.ABC.Score	0.380952380952381
0.002083	0.235294117647059	0.888888888888889	ABC.Matched.ABC.Score	0.372093023255814
0.002018	0.228571428571429	0.888888888888889	ABC.Matched.ABC.Score	0.363636363636364
0.001815	0.222222222222222	0.888888888888889	ABC.Matched.ABC.Score	0.355555555555556
0.001701	0.216216216216216	0.888888888888889	ABC.Matched.ABC.Score	0.347826086956522
0.001603	0.210526315789474	0.888888888888889	ABC.Matched.ABC.Score	0.340425531914894
0.001576	0.205128205128205	0.888888888888889	ABC.Matched.ABC.Score	0.333333333333333
0.001409	0.2	0.888888888888889	ABC.Matched.ABC.Score	0.326530612244898
0.000959	0.195121951219512	0.888888888888889	ABC.Matched.ABC.Score	0.32
0.000832	0.19047619047619	0.888888888888889	ABC.Matched.ABC.Score	0.313725490196078
0.000831	0.186046511627907	0.888888888888889	ABC.Matched.ABC.Score	0.307692307692308
0.000824	0.181818181818182	0.888888888888889	ABC.Matched.ABC.Score	0.30188679245283
0.000794	0.177777777777778	0.888888888888889	ABC.Matched.ABC.Score	0.296296296296296
0.000707	0.173913043478261	0.888888888888889	ABC.Matched.ABC.Score	0.290909090909091
0.000704	0.191489361702128	1	ABC.Matched.ABC.Score	0.321428571428571
0.000684	0.1875	1	ABC.Matched.ABC.Score	0.315789473684211
0.000666	0.183673469387755	1	ABC.Matched.ABC.Score	0.310344827586207
0.000602	0.18	1	ABC.Matched.ABC.Score	0.305084745762712
0.000583	0.176470588235294	1	ABC.Matched.ABC.Score	0.3
0.000558	0.173076923076923	1	ABC.Matched.ABC.Score	0.295081967213115
0.000527	0.169811320754717	1	ABC.Matched.ABC.Score	0.290322580645161
0.000526	0.166666666666667	1	ABC.Matched.ABC.Score	0.285714285714286
0.000484	0.163636363636364	1	ABC.Matched.ABC.Score	0.28125
0.000381	0.160714285714286	1	ABC.Matched.ABC.Score	0.276923076923077
0.000287	0.157894736842105	1	ABC.Matched.ABC.Score	0.272727272727273
0.000278	0.155172413793103	1	ABC.Matched.ABC.Score	0.26865671641791
0.000269	0.152542372881356	1	ABC.Matched.ABC.Score	0.264705882352941
0.00023	0.15	1	ABC.Matched.ABC.Score	0.260869565217391
0.000161	0.147540983606557	1	ABC.Matched.ABC.Score	0.257142857142857
0.000129	0.145161290322581	1	ABC.Matched.ABC.Score	0.253521126760563
0	0.123287671232877	1	ABC.Matched.ABC.Score	0.219512195121951
Inf	NA	0	ABC.Matched.QuantPCHiC.ABC.Score	NA
0.053605	0	0	ABC.Matched.QuantPCHiC.ABC.Score	0
0.05147	0.5	0.111111111111111	ABC.Matched.QuantPCHiC.ABC.Score	0.181818181818182
0.048108	0.333333333333333	0.111111111111111	ABC.Matched.QuantPCHiC.ABC.Score	0.166666666666667
0.047597	0.5	0.222222222222222	ABC.Matched.QuantPCHiC.ABC.Score	0.307692307692308
0.03711	0.6	0.333333333333333	ABC.Matched.QuantPCHiC.ABC.Score	0.428571428571429
0.033934	0.5	0.333333333333333	ABC.Matched.QuantPCHiC.ABC.Score	0.4
0.032148	0.428571428571429	0.333333333333333	ABC.Matched.QuantPCHiC.ABC.Score	0.375
0.028449	0.5	0.444444444444444	ABC.Matched.QuantPCHiC.ABC.Score	0.470588235294118
