alpha	precision	recall	pred.col	F1
Inf	NA	0	ABC.ABC.Score	NA
0.405871	1	0.00806451612903226	ABC.ABC.Score	0.016
0.317516	1	0.0161290322580645	ABC.ABC.Score	0.0317460317460317
0.271526	1	0.032258064516129	ABC.ABC.Score	0.0625
0.19954	1	0.0403225806451613	ABC.ABC.Score	0.0775193798449612
0.175227	1	0.0483870967741935	ABC.ABC.Score	0.0923076923076923
0.127193	1	0.0564516129032258	ABC.ABC.Score	0.106870229007634
0.122838	1	0.0645161290322581	ABC.ABC.Score	0.121212121212121
0.115792	1	0.0725806451612903	ABC.ABC.Score	0.135338345864662
0.108284	1	0.0806451612903226	ABC.ABC.Score	0.149253731343284
0.092699	1	0.0887096774193548	ABC.ABC.Score	0.162962962962963
0.092345	1	0.0967741935483871	ABC.ABC.Score	0.176470588235294
0.088903	0.923076923076923	0.0967741935483871	ABC.ABC.Score	0.175182481751825
0.077682	0.928571428571429	0.104838709677419	ABC.ABC.Score	0.188405797101449
0.074702	0.933333333333333	0.112903225806452	ABC.ABC.Score	0.201438848920863
0.072567	0.9375	0.120967741935484	ABC.ABC.Score	0.214285714285714
0.071664	0.941176470588235	0.129032258064516	ABC.ABC.Score	0.226950354609929
0.067592	0.944444444444444	0.137096774193548	ABC.ABC.Score	0.23943661971831
0.066507	0.947368421052632	0.145161290322581	ABC.ABC.Score	0.251748251748252
0.063954	0.9	0.145161290322581	ABC.ABC.Score	0.25
0.063637	0.904761904761905	0.153225806451613	ABC.ABC.Score	0.262068965517241
0.063378	0.863636363636364	0.153225806451613	ABC.ABC.Score	0.26027397260274
0.06316	0.826086956521739	0.153225806451613	ABC.ABC.Score	0.258503401360544
0.061234	0.833333333333333	0.161290322580645	ABC.ABC.Score	0.27027027027027
0.061145	0.8	0.161290322580645	ABC.ABC.Score	0.268456375838926
0.05993	0.807692307692308	0.169354838709677	ABC.ABC.Score	0.28
0.059744	0.814814814814815	0.17741935483871	ABC.ABC.Score	0.291390728476821
0.058503	0.821428571428571	0.185483870967742	ABC.ABC.Score	0.302631578947368
0.054	0.793103448275862	0.185483870967742	ABC.ABC.Score	0.300653594771242
0.053601	0.8	0.193548387096774	ABC.ABC.Score	0.311688311688312
0.053119	0.806451612903226	0.201612903225806	ABC.ABC.Score	0.32258064516129
0.052414	0.8125	0.209677419354839	ABC.ABC.Score	0.333333333333333
0.051351	0.818181818181818	0.217741935483871	ABC.ABC.Score	0.343949044585987
