alpha	precision	recall	pred.col	F1
Inf	NA	0	Granja2019.CorrelationCancer	NA
0.746006798046218	1	0.005	Granja2019.CorrelationCancer	0.00995024875621891
0.710311827885604	0.25	0.005	Granja2019.CorrelationCancer	0.00980392156862745
0.685862835150374	0.1	0.005	Granja2019.CorrelationCancer	0.00952380952380952
0.661445022208784	0.133333333333333	0.01	Granja2019.CorrelationCancer	0.0186046511627907
0.641602024287715	0.125	0.01	Granja2019.CorrelationCancer	0.0185185185185185
0.638544527999706	0.117647058823529	0.01	Granja2019.CorrelationCancer	0.0184331797235023
0.602939880135147	0.111111111111111	0.01	Granja2019.CorrelationCancer	0.018348623853211
0.593310730065831	0.105263157894737	0.01	Granja2019.CorrelationCancer	0.0182648401826484
0.583463000757605	0.1	0.01	Granja2019.CorrelationCancer	0.0181818181818182
0.58084487059637	0.0952380952380952	0.01	Granja2019.CorrelationCancer	0.0180995475113122
0.577529543710018	0.136363636363636	0.015	Granja2019.CorrelationCancer	0.027027027027027
0.576683758055315	0.173913043478261	0.02	Granja2019.CorrelationCancer	0.0358744394618834
0.57009405684361	0.133333333333333	0.02	Granja2019.CorrelationCancer	0.0347826086956522
0.562076193223117	0.125	0.02	Granja2019.CorrelationCancer	0.0344827586206897
0.558896148664173	0.102564102564103	0.02	Granja2019.CorrelationCancer	0.0334728033472803
0.558540672201517	0.0975609756097561	0.02	Granja2019.CorrelationCancer	0.033195020746888
0.558312571318621	0.116279069767442	0.025	Granja2019.CorrelationCancer	0.0411522633744856
0.551015605289266	0.113636363636364	0.025	Granja2019.CorrelationCancer	0.0409836065573771
0.535667993227333	0.111111111111111	0.025	Granja2019.CorrelationCancer	0.0408163265306122
0.532287129606425	0.104166666666667	0.025	Granja2019.CorrelationCancer	0.0403225806451613
0.527928901184128	0.117647058823529	0.03	Granja2019.CorrelationCancer	0.047808764940239
0.517379026982573	0.115384615384615	0.03	Granja2019.CorrelationCancer	0.0476190476190476
0.515489149339108	0.113207547169811	0.03	Granja2019.CorrelationCancer	0.0474308300395257
0.507080968297781	0.12962962962963	0.035	Granja2019.CorrelationCancer	0.0551181102362205
0.504065719778478	0.145454545454545	0.04	Granja2019.CorrelationCancer	0.0627450980392157
0.502610770196017	0.160714285714286	0.045	Granja2019.CorrelationCancer	0.0703125
0.496189752116167	0.147540983606557	0.045	Granja2019.CorrelationCancer	0.0689655172413793
0.494922127351264	0.145161290322581	0.045	Granja2019.CorrelationCancer	0.0687022900763359
0.493493274402953	0.136363636363636	0.045	Granja2019.CorrelationCancer	0.0676691729323308
0.493200676127798	0.134328358208955	0.045	Granja2019.CorrelationCancer	0.0674157303370787
0.486971370282957	0.132352941176471	0.045	Granja2019.CorrelationCancer	0.0671641791044776
0.483217437079474	0.130434782608696	0.045	Granja2019.CorrelationCancer	0.0669144981412639
0.479594009558267	0.128571428571429	0.045	Granja2019.CorrelationCancer	0.0666666666666667
0.472546727221905	0.126760563380282	0.045	Granja2019.CorrelationCancer	0.0664206642066421
0.466289736121537	0.125	0.045	Granja2019.CorrelationCancer	0.0661764705882353
0.463791537725299	0.123287671232877	0.045	Granja2019.CorrelationCancer	0.0659340659340659
0.453329752383206	0.135135135135135	0.05	Granja2019.CorrelationCancer	0.072992700729927
0.446728303955032	0.146666666666667	0.055	Granja2019.CorrelationCancer	0.08
0.445129499532154	0.144736842105263	0.055	Granja2019.CorrelationCancer	0.0797101449275362
0.442570168427212	0.142857142857143	0.055	Granja2019.CorrelationCancer	0.0794223826714801
0.442283618905027	0.141025641025641	0.055	Granja2019.CorrelationCancer	0.079136690647482
0.441411836908612	0.139240506329114	0.055	Granja2019.CorrelationCancer	0.0788530465949821
0.428371842792605	0.15	0.06	Granja2019.CorrelationCancer	0.0857142857142857
0.425277866352286	0.146341463414634	0.06	Granja2019.CorrelationCancer	0.0851063829787234
0.422206445457195	0.156626506024096	0.065	Granja2019.CorrelationCancer	0.0918727915194346
0.417457537903717	0.166666666666667	0.07	Granja2019.CorrelationCancer	0.0985915492957747
0.417256035511269	0.186046511627907	0.08	Granja2019.CorrelationCancer	0.111888111888112
0.408084578091638	0.183908045977011	0.08	Granja2019.CorrelationCancer	0.111498257839721
0.407023299799204	0.202247191011236	0.09	Granja2019.CorrelationCancer	0.124567474048443
0.403434336506543	0.211111111111111	0.095	Granja2019.CorrelationCancer	0.131034482758621
0.402475901801214	0.228260869565217	0.105	Granja2019.CorrelationCancer	0.143835616438356
0.401816756764662	0.225806451612903	0.105	Granja2019.CorrelationCancer	0.143344709897611
0.399168270890003	0.221052631578947	0.105	Granja2019.CorrelationCancer	0.142372881355932
0.395664869901363	0.21875	0.105	Granja2019.CorrelationCancer	0.141891891891892
0.395352670618666	0.216494845360825	0.105	Granja2019.CorrelationCancer	0.141414141414141
0.386489892594954	0.214285714285714	0.105	Granja2019.CorrelationCancer	0.140939597315436
0.3841058294454	0.212121212121212	0.105	Granja2019.CorrelationCancer	0.140468227424749
0.382869604504227	0.194444444444444	0.105	Granja2019.CorrelationCancer	0.136363636363636
0.38219182685198	0.192660550458716	0.105	Granja2019.CorrelationCancer	0.135922330097087
0.379843467304598	0.190909090909091	0.105	Granja2019.CorrelationCancer	0.135483870967742
0.379696209314889	0.189189189189189	0.105	Granja2019.CorrelationCancer	0.135048231511254
0.377850446221225	0.1875	0.105	Granja2019.CorrelationCancer	0.134615384615385
0.374754961581651	0.185840707964602	0.105	Granja2019.CorrelationCancer	0.134185303514377
0.373357309373017	0.184210526315789	0.105	Granja2019.CorrelationCancer	0.133757961783439
