alpha	precision	recall	pred.col	F1
-104489	0.206896551724138	1	hardcode.distance	0.342857142857143
-116621	0.2	1	hardcode.distance	0.333333333333333
-118505	0.193548387096774	1	hardcode.distance	0.324324324324324
-120067	0.1875	1	hardcode.distance	0.315789473684211
-139810	0.181818181818182	1	hardcode.distance	0.307692307692308
-140361	0.176470588235294	1	hardcode.distance	0.3
-140502	0.171428571428571	1	hardcode.distance	0.292682926829268
-141693	0.166666666666667	1	hardcode.distance	0.285714285714286
-143827	0.162162162162162	1	hardcode.distance	0.27906976744186
-144798	0.157894736842105	1	hardcode.distance	0.272727272727273
-149638	0.153846153846154	1	hardcode.distance	0.266666666666667
-150346	0.15	1	hardcode.distance	0.260869565217391
-151890	0.146341463414634	1	hardcode.distance	0.25531914893617
-155517	0.142857142857143	1	hardcode.distance	0.25
-161667	0.13953488372093	1	hardcode.distance	0.244897959183673
-168509	0.136363636363636	1	hardcode.distance	0.24
-197710	0.133333333333333	1	hardcode.distance	0.235294117647059
-209505	0.130434782608696	1	hardcode.distance	0.230769230769231
-214819	0.127659574468085	1	hardcode.distance	0.226415094339623
-222376.5	0.125	1	hardcode.distance	0.222222222222222
-245488	0.122448979591837	1	hardcode.distance	0.218181818181818
-253659	0.12	1	hardcode.distance	0.214285714285714
-255513	0.117647058823529	1	hardcode.distance	0.210526315789474
-256938	0.115384615384615	1	hardcode.distance	0.206896551724138
-261500	0.113207547169811	1	hardcode.distance	0.203389830508475
-262232	0.111111111111111	1	hardcode.distance	0.2
-263010	0.109090909090909	1	hardcode.distance	0.19672131147541
-263438.5	0.107142857142857	1	hardcode.distance	0.193548387096774
-268663	0.105263157894737	1	hardcode.distance	0.19047619047619
-277888	0.103448275862069	1	hardcode.distance	0.1875
-278800.5	0.101694915254237	1	hardcode.distance	0.184615384615385
-279961	0.1	1	hardcode.distance	0.181818181818182
-280592	0.0983606557377049	1	hardcode.distance	0.17910447761194
-285899	0.0967741935483871	1	hardcode.distance	0.176470588235294
-294951	0.0952380952380952	1	hardcode.distance	0.173913043478261
-299963	0.09375	1	hardcode.distance	0.171428571428571
-339875	0.0923076923076923	1	hardcode.distance	0.169014084507042
-354862	0.0909090909090909	1	hardcode.distance	0.166666666666667
-365713	0.0895522388059701	1	hardcode.distance	0.164383561643836
-372776	0.0882352941176471	1	hardcode.distance	0.162162162162162
-373698	0.0869565217391304	1	hardcode.distance	0.16
-377534	0.0857142857142857	1	hardcode.distance	0.157894736842105
-394177	0.0845070422535211	1	hardcode.distance	0.155844155844156
-409585	0.0833333333333333	1	hardcode.distance	0.153846153846154
-501240	0.0821917808219178	1	hardcode.distance	0.151898734177215
-518019.5	0.0810810810810811	1	hardcode.distance	0.15
